timestamp,device,dns_target,icmp_target,service_host,dns_ms,error_code,icmp_jitter_ms,icmp_loss_pct,icmp_rtt_ms,probe_success,tcp_connect_ms
2026-03-08T15:34:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,44,0,29,0,71,1,45
2026-03-08T15:35:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,47,0,0,0,55,1,47
2026-03-08T15:35:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,7,0,15,0,65,1,66
2026-03-08T15:36:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,48,0,7,0,59,1,47
2026-03-08T15:36:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,6,0,4,0,61,1,47
2026-03-08T15:37:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,58,0,6,0,61,1,45
2026-03-08T15:37:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,57,0,18,0,80,1,46
2026-03-08T15:38:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,7,0,10,0,52,1,56
2026-03-08T15:38:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,62,0,5,0,57,1,48
2026-03-08T15:39:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,5,0,24,0,59,1,54
2026-03-08T15:39:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,35,0,6,0,65,1,44
2026-03-08T15:40:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,5,0,11,0,59,1,57
2026-03-08T15:40:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,55,0,77,0,130,1,71
2026-03-08T15:41:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,7,0,0,0,49,1,67
2026-03-08T15:41:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,181,0,36,0,81,1,159
2026-03-08T15:42:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,202,0,35,0,103,1,189
